1.42,0.0
1.09,0.0
0.56,0.0
0.16,0.0
-0.29,0.0
-0.64,0.0
-0.88,0.0
-1.22,0.0
-1.16,0.0
-1.29,0.0
-1.85,0.0
-1.92,0.0
-1.99,0.0
-2.29,0.0
